node_id,x_coord,y_coord,macro_node_id,macro_link_id,in_out,layer_id,split,node_type,modes,geometry,name,osm_node_id,ctrl_type,is_boundary,activity_type,poi_id,zone_id,notes,parent_node_id
13013,139.6481681820709,35.704108341716314,-1,391_537,,1,1.0,split,pedestrian,POINT (139.6481681820709 35.704108341716314),,,,,,,,,
13014,139.64855960998838,35.70400924825448,-1,537_538,,1,1.0,split,pedestrian,POINT (139.64855960998838 35.70400924825448),,,,,,,,,
13015,139.64856069047914,35.704012252435064,-1,537_538,,1,1.0,split,pedestrian,POINT (139.64856069047914 35.704012252435064),,,,,,,,,
13016,139.64908744541302,35.70514383533695,-1,541_542,,1,1.0,split,pedestrian,POINT (139.64908744541302 35.70514383533695),,,,,,,,,
13017,139.649087554594,35.705146964852325,-1,541_542,,1,1.0,split,pedestrian,POINT (139.649087554594 35.705146964852325),,,,,,,,,
13018,139.65009928144508,35.70481961240387,-1,543_544,,1,1.0,split,pedestrian,POINT (139.65009928144508 35.70481961240387),,,,,,,,,
13019,139.65009951855424,35.704816487599714,-1,543_544,,1,1.0,split,pedestrian,POINT (139.65009951855424 35.704816487599714),,,,,,,,,
13020,139.64992859731555,35.70481201324313,-1,544_545,,1,1.0,split,pedestrian,POINT (139.64992859731555 35.70481201324313),,,,,,,,,
13021,139.64992880265382,35.7048088869431,-1,544_545,,1,1.0,split,pedestrian,POINT (139.64992880265382 35.7048088869431),,,,,,,,,
13022,139.64971458717156,35.704805115373574,-1,545_546,,1,1.0,split,pedestrian,POINT (139.64971458717156 35.704805115373574),,,,,,,,,
13023,139.64971461282678,35.704801984660676,-1,545_546,,1,1.0,split,pedestrian,POINT (139.64971461282678 35.704801984660676),,,,,,,,,
13024,139.64960547865718,35.70441563569701,-1,547_548,,1,1.0,split,pedestrian,POINT (139.64960547865718 35.70441563569701),,,,,,,,,
13025,139.64960562134357,35.704418764316024,-1,547_548,,1,1.0,split,pedestrian,POINT (139.64960562134357 35.704418764316024),,,,,,,,,
13026,139.64941530915672,35.70444004504817,-1,547_549,,1,1.0,split,pedestrian,POINT (139.64941530915672 35.70444004504817),,,,,,,,,
13027,139.64941469091306,35.704436955143045,-1,547_549,,1,1.0,split,pedestrian,POINT (139.64941469091306 35.704436955143045),,,,,,,,,
13028,139.64914878217633,35.704481925247585,-1,549_550,,1,1.0,split,pedestrian,POINT (139.64914878217633 35.704481925247585),,,,,,,,,
13029,139.6491479178832,35.70447887486503,-1,549_550,,1,1.0,split,pedestrian,POINT (139.6491479178832 35.70447887486503),,,,,,,,,
13030,139.64937230331327,35.70478199461729,-1,549_551,,1,1.0,split,pedestrian,POINT (139.64937230331327 35.70478199461729),,,,,,,,,
13031,139.64936859586535,35.704782805475034,-1,549_551,,1,1.0,split,pedestrian,POINT (139.64936859586535 35.704782805475034),,,,,,,,,
13032,139.6490514488596,35.70378508079155,-1,552_553,,1,1.0,split,pedestrian,POINT (139.6490514488596 35.70378508079155),,,,,,,,,
13033,139.64904775070093,35.70378591925925,-1,552_553,,1,1.0,split,pedestrian,POINT (139.64904775070093 35.70378591925925),,,,,,,,,
13034,139.6491945380289,35.70423863000879,-1,549_553,,1,1.0,split,pedestrian,POINT (139.6491945380289 35.70423863000879),,,,,,,,,
13035,139.64919826161756,35.70423787002889,-1,549_553,,1,1.0,split,pedestrian,POINT (139.64919826161756 35.70423787002889),,,,,,,,,
13036,139.6520808899596,35.699232473713494,-1,1684_1685,,1,1.0,split,pedestrian,POINT (139.6520808899596 35.699232473713494),,,,,,,,,
13037,139.65208001005215,35.69922942630819,-1,1684_1685,,1,1.0,split,pedestrian,POINT (139.65208001005215 35.69922942630819),,,,,,,,,
13038,139.6511892127925,35.69940988344421,-1,1686_1687,,1,1.0,split,pedestrian,POINT (139.6511892127925 35.69940988344421),,,,,,,,,
13039,139.65118798720945,35.69940691655825,-1,1686_1687,,1,1.0,split,pedestrian,POINT (139.65118798720945 35.69940691655825),,,,,,,,,
13040,139.6512849047489,35.6993877103081,-1,1686_1688,,1,1.0,split,pedestrian,POINT (139.6512849047489 35.6993877103081),,,,,,,,,
13041,139.65128389528394,35.69938468974416,-1,1686_1688,,1,1.0,split,pedestrian,POINT (139.65128389528394 35.69938468974416),,,,,,,,,
13042,139.651398895774,35.69936251226103,-1,1688_1689,,1,1.0,split,pedestrian,POINT (139.651398895774 35.69936251226103),,,,,,,,,
13043,139.6513979042325,35.699359487749476,-1,1688_1689,,1,1.0,split,pedestrian,POINT (139.6513979042325 35.699359487749476),,,,,,,,,
13044,139.6516457297574,35.69931517584451,-1,1689_1690,,1,1.0,split,pedestrian,POINT (139.6516457297574 35.69931517584451),,,,,,,,,
13045,139.65164487044066,35.69931212453242,-1,1689_1690,,1,1.0,split,pedestrian,POINT (139.65164487044066 35.69931212453242),,,,,,,,,
13046,139.65194374125102,35.6992588734877,-1,1685_1690,,1,1.0,split,pedestrian,POINT (139.65194374125102 35.6992588734877),,,,,,,,,
13047,139.651942858783,35.69925582657516,-1,1685_1690,,1,1.0,split,pedestrian,POINT (139.651942858783 35.69925582657516),,,,,,,,,
13048,139.65224506405215,35.699199668999185,-1,1684_1691,,1,1.0,split,pedestrian,POINT (139.65224506405215 35.699199668999185),,,,,,,,,
13049,139.6522441360099,35.69919663110918,-1,1684_1691,,1,1.0,split,pedestrian,POINT (139.6522441360099 35.69919663110918),,,,,,,,,
13050,139.6500322577787,35.69966427973493,-1,1692_1693,,1,1.0,split,pedestrian,POINT (139.6500322577787 35.69966427973493),,,,,,,,,
13051,139.65003144230258,35.69966122042888,-1,1692_1693,,1,1.0,split,pedestrian,POINT (139.65003144230258 35.69966122042888),,,,,,,,,
13052,139.64935638603072,35.69982699062702,-1,1694_1695,,1,1.0,split,pedestrian,POINT (139.64935638603072 35.69982699062702),,,,,,,,,
13053,139.6493552139778,35.69982400938438,-1,1694_1695,,1,1.0,split,pedestrian,POINT (139.6493552139778 35.69982400938438),,,,,,,,,
13054,139.64951783717947,35.69978469039811,-1,1694_1696,,1,1.0,split,pedestrian,POINT (139.64951783717947 35.69978469039811),,,,,,,,,
13055,139.64951666291867,35.699781709733614,-1,1694_1696,,1,1.0,split,pedestrian,POINT (139.64951666291867 35.699781709733614),,,,,,,,,
13056,139.64966695516048,35.69974538552884,-1,1696_1697,,1,1.0,split,pedestrian,POINT (139.64966695516048 35.69974538552884),,,,,,,,,
13057,139.64966574484342,35.69974241447617,-1,1696_1697,,1,1.0,split,pedestrian,POINT (139.64966574484342 35.69974241447617),,,,,,,,,
13058,139.64979205625676,35.699713898241896,-1,1693_1697,,1,1.0,split,pedestrian,POINT (139.64979205625676 35.699713898241896),,,,,,,,,
13059,139.64979094380348,35.69971090184401,-1,1693_1697,,1,1.0,split,pedestrian,POINT (139.64979094380348 35.69971090184401),,,,,,,,,
13060,139.65039852532234,35.69959226686078,-1,1692_1698,,1,1.0,split,pedestrian,POINT (139.65039852532234 35.69959226686078),,,,,,,,,
13061,139.6503975749321,35.699589233572325,-1,1692_1698,,1,1.0,split,pedestrian,POINT (139.6503975749321 35.699589233572325),,,,,,,,,
13062,139.65082783179088,35.699497354291694,-1,1698_1699,,1,1.0,split,pedestrian,POINT (139.65082783179088 35.699497354291694),,,,,,,,,
13063,139.65082676844006,35.699494346055054,-1,1698_1699,,1,1.0,split,pedestrian,POINT (139.65082676844006 35.699494346055054),,,,,,,,,
13064,139.65110125800592,35.6994321477837,-1,1687_1699,,1,1.0,split,pedestrian,POINT (139.65110125800592 35.6994321477837),,,,,,,,,
13065,139.6511001420239,35.69942915225868,-1,1687_1699,,1,1.0,split,pedestrian,POINT (139.6511001420239 35.69942915225868),,,,,,,,,
13066,139.6535977176245,35.70198402502282,-1,1700_1701,,1,1.0,split,pedestrian,POINT (139.6535977176245 35.70198402502282),,,,,,,,,
13067,139.6531295864441,35.70207633131557,-1,1701_1702,,1,1.0,split,pedestrian,POINT (139.6531295864441 35.70207633131557),,,,,,,,,
13068,139.65425705116363,35.7018667197778,-1,1700_1703,,1,1.0,split,pedestrian,POINT (139.65425705116363 35.7018667197778),,,,,,,,,
13069,139.65361416965177,35.702362028784705,-1,1737_1738,,1,1.0,split,pedestrian,POINT (139.65361416965177 35.702362028784705),,,,,,,,,
13070,139.65361543000873,35.702359071593996,-1,1737_1738,,1,1.0,split,pedestrian,POINT (139.65361543000873 35.702359071593996),,,,,,,,,
13071,139.65431762391188,35.702435386756676,-1,1737_10153,,1,1.0,split,pedestrian,POINT (139.65431762391188 35.702435386756676),,,,,,,,,
13072,139.6543174758368,35.70243851521403,-1,1737_10153,,1,1.0,split,pedestrian,POINT (139.6543174758368 35.70243851521403),,,,,,,,,
13073,139.65234317059603,35.70307880042037,-1,1790_1791,,1,1.0,split,pedestrian,POINT (139.65234317059603 35.70307880042037),,,,,,,,,
13074,139.6523394291947,35.703079499600584,-1,1790_1791,,1,1.0,split,pedestrian,POINT (139.6523394291947 35.703079499600584),,,,,,,,,
13075,139.65242862071963,35.703383100646576,-1,1791_1792,,1,1.0,split,pedestrian,POINT (139.65242862071963 35.703383100646576),,,,,,,,,
13076,139.65242487917408,35.70338379936406,-1,1791_1792,,1,1.0,split,pedestrian,POINT (139.65242487917408 35.70338379936406),,,,,,,,,
13077,139.65250272041195,35.703647099341175,-1,1793_1794,,1,1.0,split,pedestrian,POINT (139.65250272041195 35.703647099341175),,,,,,,,,
13078,139.65249897958535,35.70364780065905,-1,1793_1794,,1,1.0,split,pedestrian,POINT (139.65249897958535 35.70364780065905),,,,,,,,,
13079,139.65224712916955,35.70275079937717,-1,1790_1795,,1,1.0,split,pedestrian,POINT (139.65224712916955 35.70275079937717),,,,,,,,,
13080,139.65225087067927,35.70275010063794,-1,1790_1795,,1,1.0,split,pedestrian,POINT (139.65225087067927 35.70275010063794),,,,,,,,,
13081,139.6524806208381,35.703568400900316,-1,1792_1793,,1,1.0,split,pedestrian,POINT (139.6524806208381 35.703568400900316),,,,,,,,,
13082,139.6524768791391,35.70356909910194,-1,1792_1793,,1,1.0,split,pedestrian,POINT (139.6524768791391 35.70356909910194),,,,,,,,,
13083,139.65377801030442,35.70512304463877,-1,1813_1814,,1,1.0,split,pedestrian,POINT (139.65377801030442 35.70512304463877),,,,,,,,,
13084,139.65377948940892,35.70512015562851,-1,1813_1814,,1,1.0,split,pedestrian,POINT (139.65377948940892 35.70512015562851),,,,,,,,,
13085,139.65272922452345,35.70419618290709,-1,1815_1816,,1,1.0,split,pedestrian,POINT (139.65272922452345 35.70419618290709),,,,,,,,,
13086,139.65273247463986,35.704194517298745,-1,1815_1816,,1,1.0,split,pedestrian,POINT (139.65273247463986 35.704194517298745),,,,,,,,,
13087,139.65325415611335,35.70480551756549,-1,1817_1818,,1,1.0,split,pedestrian,POINT (139.65325415611335 35.70480551756549),,,,,,,,,
13088,139.6532568438842,35.70480328243546,-1,1817_1818,,1,1.0,split,pedestrian,POINT (139.6532568438842 35.70480328243546),,,,,,,,,
13089,139.65343075531996,35.70493770586453,-1,1814_1817,,1,1.0,split,pedestrian,POINT (139.65343075531996 35.70493770586453),,,,,,,,,
13090,139.65343334416855,35.7049353943546,-1,1814_1817,,1,1.0,split,pedestrian,POINT (139.65343334416855 35.7049353943546),,,,,,,,,
13091,139.65311194263825,35.704671868825855,-1,1818_1819,,1,1.0,split,pedestrian,POINT (139.65311194263825 35.704671868825855),,,,,,,,,
13092,139.65311485695477,35.70466983131061,-1,1818_1819,,1,1.0,split,pedestrian,POINT (139.65311485695477 35.70466983131061),,,,,,,,,
13093,139.65293910282517,35.70447492798751,-1,1815_1819,,1,1.0,split,pedestrian,POINT (139.65293910282517 35.70447492798751),,,,,,,,,
13094,139.65293569709726,35.70447637202828,-1,1815_1819,,1,1.0,split,pedestrian,POINT (139.65293569709726 35.70447637202828),,,,,,,,,
13095,139.65253974478412,35.70382625144858,-1,1794_1816,,1,1.0,split,pedestrian,POINT (139.65253974478412 35.70382625144858),,,,,,,,,
13096,139.65253595510137,35.70382674856094,-1,1794_1816,,1,1.0,split,pedestrian,POINT (139.65253595510137 35.70382674856094),,,,,,,,,
13097,139.65458223494042,35.70524536153771,-1,1820_1821,,1,1.0,split,pedestrian,POINT (139.65458223494042 35.70524536153771),,,,,,,,,
13098,139.65458196506466,35.70524223849875,-1,1820_1821,,1,1.0,split,pedestrian,POINT (139.65458196506466 35.70524223849875),,,,,,,,,
13099,139.65423821925776,35.70521390042197,-1,1813_1821,,1,1.0,split,pedestrian,POINT (139.65423821925776 35.70521390042197),,,,,,,,,
13100,139.6542376804983,35.70521700021589,-1,1813_1821,,1,1.0,split,pedestrian,POINT (139.6542376804983 35.70521700021589),,,,,,,,,
13101,139.65414988707914,35.709009472668185,-1,1855_1856,,1,1.0,split,pedestrian,POINT (139.65414988707914 35.709009472668185),,,,,,,,,
13102,139.65418019115842,35.70874038694902,-1,1855_1857,,1,1.0,split,pedestrian,POINT (139.65418019115842 35.70874038694902),,,,,,,,,
13103,139.65425074345765,35.70822752202078,-1,1857_1858,,1,1.0,split,pedestrian,POINT (139.65425074345765 35.70822752202078),,,,,,,,,
13104,139.65433943374208,35.70775384410674,-1,1858_1859,,1,1.0,split,pedestrian,POINT (139.65433943374208 35.70775384410674),,,,,,,,,
13105,139.6540779872227,35.7096221708358,-1,1860_1861,,1,1.0,split,pedestrian,POINT (139.6540779872227 35.7096221708358),,,,,,,,,
13106,139.65410979088426,35.70935773933863,-1,1856_1860,,1,1.0,split,pedestrian,POINT (139.65410979088426 35.70935773933863),,,,,,,,,
13107,139.64570749995232,35.707639328600905,-1,1887_1888,,1,1.0,split,pedestrian,POINT (139.64570749995232 35.707639328600905),,,,,,,,,
13108,139.64574074999967,35.707829178716416,-1,1887_1889,,1,1.0,split,pedestrian,POINT (139.64574074999967 35.707829178716416),,,,,,,,,
13109,139.64595451085813,35.710265803073405,-1,1890_1891,,1,1.0,split,pedestrian,POINT (139.64595451085813 35.710265803073405),,,,,,,,,
13110,139.64589177648344,35.70989216905537,-1,1892_1893,,1,1.0,split,pedestrian,POINT (139.64589177648344 35.70989216905537),,,,,,,,,
13111,139.6458480189678,35.709020179762135,-1,1894_1895,,1,1.0,split,pedestrian,POINT (139.6458480189678 35.709020179762135),,,,,,,,,
13112,139.64585136856718,35.7086970067962,-1,1896_1897,,1,1.0,split,pedestrian,POINT (139.64585136856718 35.7086970067962),,,,,,,,,
13113,139.64416973551968,35.70373035142996,-1,1898_1899,,1,1.0,split,pedestrian,POINT (139.64416973551968 35.70373035142996),,,,,,,,,
13114,139.64428353629262,35.703901202902514,-1,1898_1900,,1,1.0,split,pedestrian,POINT (139.64428353629262 35.703901202902514),,,,,,,,,
13115,139.64585781856906,35.70947795701842,-1,1893_1894,,1,1.0,split,pedestrian,POINT (139.64585781856906 35.70947795701842),,,,,,,,,
13116,139.6449041375733,35.70506776705515,-1,1901_1902,,1,1.0,split,pedestrian,POINT (139.6449041375733 35.70506776705515),,,,,,,,,
13117,139.6452752811413,35.70620968151395,-1,1903_1904,,1,1.0,split,pedestrian,POINT (139.6452752811413 35.70620968151395),,,,,,,,,
13118,139.64601655619398,35.710778917023504,-1,1905_1906,,1,1.0,split,pedestrian,POINT (139.64601655619398 35.710778917023504),,,,,,,,,
13119,139.6458530670796,35.70887507541826,-1,1895_1896,,1,1.0,split,pedestrian,POINT (139.6458530670796 35.70887507541826),,,,,,,,,
13120,139.64592935821278,35.71006533187503,-1,1891_1892,,1,1.0,split,pedestrian,POINT (139.64592935821278 35.71006533187503),,,,,,,,,
13121,139.6444754225586,35.70420381008653,-1,1900_1907,,1,1.0,split,pedestrian,POINT (139.6444754225586 35.70420381008653),,,,,,,,,
13122,139.64597365945136,35.71042529133786,-1,1890_1908,,1,1.0,split,pedestrian,POINT (139.64597365945136 35.71042529133786),,,,,,,,,
13123,139.64578400420947,35.70810080464648,-1,1889_1909,,1,1.0,split,pedestrian,POINT (139.64578400420947 35.70810080464648),,,,,,,,,
13124,139.64599811050508,35.7106280500773,-1,1906_1908,,1,1.0,split,pedestrian,POINT (139.64599811050508 35.7106280500773),,,,,,,,,
13125,139.6454056255701,35.70654301725993,-1,1903_1910,,1,1.0,split,pedestrian,POINT (139.6454056255701 35.70654301725993),,,,,,,,,
13126,139.64481308876032,35.704759537480776,-1,1911_1912,,1,1.0,split,pedestrian,POINT (139.64481308876032 35.704759537480776),,,,,,,,,
13127,139.645488569901,35.70675035289138,-1,1910_1913,,1,1.0,split,pedestrian,POINT (139.645488569901 35.70675035289138),,,,,,,,,
13128,139.6458214060625,35.70834571652539,-1,342_1909,,1,1.0,split,pedestrian,POINT (139.6458214060625 35.70834571652539),,,,,,,,,
13129,139.64556090408269,35.70696084587252,-1,1913_1914,,1,1.0,split,pedestrian,POINT (139.64556090408269 35.70696084587252),,,,,,,,,
13130,139.64465814792902,35.704502970401506,-1,396_1915,,1,1.0,split,pedestrian,POINT (139.64465814792902 35.704502970401506),,,,,,,,,
13131,139.6456233737079,35.707155760964085,-1,370_1914,,1,1.0,split,pedestrian,POINT (139.6456233737079 35.707155760964085),,,,,,,,,
13132,139.6458369616169,35.70847496019097,-1,342_1897,,1,1.0,split,pedestrian,POINT (139.6458369616169 35.70847496019097),,,,,,,,,
13133,139.6456550526368,35.707334044628304,-1,370_1916,,1,1.0,split,pedestrian,POINT (139.6456550526368 35.707334044628304),,,,,,,,,
13134,139.64473392520986,35.70462271419564,-1,396_1912,,1,1.0,split,pedestrian,POINT (139.64473392520986 35.70462271419564),,,,,,,,,
13135,139.64568279188242,35.70750098648015,-1,1888_1916,,1,1.0,split,pedestrian,POINT (139.64568279188242 35.70750098648015),,,,,,,,,
13136,139.64487671573727,35.70491335588416,-1,1902_1911,,1,1.0,split,pedestrian,POINT (139.64487671573727 35.70491335588416),,,,,,,,,
13137,139.64458388354947,35.704384978339206,-1,1907_1915,,1,1.0,split,pedestrian,POINT (139.64458388354947 35.704384978339206),,,,,,,,,
13138,139.6452054806929,35.706028230014674,-1,1904_1917,,1,1.0,split,pedestrian,POINT (139.6452054806929 35.706028230014674),,,,,,,,,
13139,139.64513663110634,35.705849281434276,-1,1917_1918,,1,1.0,split,pedestrian,POINT (139.64513663110634 35.705849281434276),,,,,,,,,
13140,139.64504581287022,35.705632681160715,-1,1918_1919,,1,1.0,split,pedestrian,POINT (139.64504581287022 35.705632681160715),,,,,,,,,
13141,139.6449986857155,35.705496158842884,-1,1919_1920,,1,1.0,split,pedestrian,POINT (139.6449986857155 35.705496158842884),,,,,,,,,
13142,139.64496819362824,35.70535784524218,-1,1920_1921,,1,1.0,split,pedestrian,POINT (139.64496819362824 35.70535784524218),,,,,,,,,
13143,139.64494263771962,35.705238767604655,-1,1901_1921,,1,1.0,split,pedestrian,POINT (139.64494263771962 35.705238767604655),,,,,,,,,
13144,139.6514327324455,35.70647686471334,-1,1950_1951,,1,1.0,split,pedestrian,POINT (139.6514327324455 35.70647686471334),,,,,,,,,
13145,139.65143286748523,35.70647373586791,-1,1950_1951,,1,1.0,split,pedestrian,POINT (139.65143286748523 35.70647373586791),,,,,,,,,
13146,139.6508772036302,35.70646971574037,-1,1951_1952,,1,1.0,split,pedestrian,POINT (139.6508772036302 35.70646971574037),,,,,,,,,
13147,139.65087719635005,35.706466584963025,-1,1951_1952,,1,1.0,split,pedestrian,POINT (139.65087719635005 35.706466584963025),,,,,,,,,
13148,139.65171241579213,35.70648436533976,-1,1950_1953,,1,1.0,split,pedestrian,POINT (139.65171241579213 35.70648436533976),,,,,,,,,
13149,139.6517123842079,35.70648123466208,-1,1950_1953,,1,1.0,split,pedestrian,POINT (139.6517123842079 35.70648123466208),,,,,,,,,
13150,139.6544681590132,35.70634576331605,-1,1954_1955,,1,1.0,split,pedestrian,POINT (139.6544681590132 35.70634576331605),,,,,,,,,
13151,139.65446914097095,35.706342736707036,-1,1954_1955,,1,1.0,split,pedestrian,POINT (139.65446914097095 35.706342736707036),,,,,,,,,
13152,139.65426465927214,35.706301863465136,-1,1955_1956,,1,1.0,split,pedestrian,POINT (139.65426465927214 35.706301863465136),,,,,,,,,
13153,139.65426564060013,35.70629883672051,-1,1955_1956,,1,1.0,split,pedestrian,POINT (139.65426564060013 35.70629883672051),,,,,,,,,
13154,139.65370113649848,35.70621369511326,-1,1956_1957,,1,1.0,split,pedestrian,POINT (139.65370113649848 35.70621369511326),,,,,,,,,
13155,139.6537017628807,35.70621060629409,-1,1956_1957,,1,1.0,split,pedestrian,POINT (139.6537017628807 35.70621060629409),,,,,,,,,
13156,139.65312697720805,35.70624744578809,-1,1957_1958,,1,1.0,split,pedestrian,POINT (139.65312697720805 35.70624744578809),,,,,,,,,
13157,139.65312482315207,35.70624485444005,-1,1957_1958,,1,1.0,split,pedestrian,POINT (139.65312482315207 35.70624485444005),,,,,,,,,
13158,139.65292719985072,35.706349207615474,-1,1958_1959,,1,1.0,split,pedestrian,POINT (139.65292719985072 35.706349207615474),,,,,,,,,
13159,139.65292580015998,35.706346292396205,-1,1958_1959,,1,1.0,split,pedestrian,POINT (139.65292580015998 35.706346292396205),,,,,,,,,
13160,139.652601893741,35.70638495774807,-1,1959_1960,,1,1.0,split,pedestrian,POINT (139.652601893741 35.70638495774807),,,,,,,,,
13161,139.65260150640785,35.70638184294368,-1,1959_1960,,1,1.0,split,pedestrian,POINT (139.65260150640785 35.70638184294368),,,,,,,,,
13162,139.6520209492378,35.70644649662535,-1,1953_1960,,1,1.0,split,pedestrian,POINT (139.6520209492378 35.70644649662535),,,,,,,,,
13163,139.6520203510161,35.70644340409613,-1,1953_1960,,1,1.0,split,pedestrian,POINT (139.6520203510161 35.70644340409613),,,,,,,,,
13164,139.65043991376035,35.70680073558743,-1,1969_1970,,1,1.0,split,pedestrian,POINT (139.65043991376035 35.70680073558743),,,,,,,,,
13165,139.65043978621352,35.70680386464102,-1,1969_1970,,1,1.0,split,pedestrian,POINT (139.65043978621352 35.70680386464102),,,,,,,,,
13166,139.65088458795393,35.706809735237684,-1,1970_1971,,1,1.0,split,pedestrian,POINT (139.65088458795393 35.706809735237684),,,,,,,,,
13167,139.65088451199358,35.70681286540742,-1,1970_1971,,1,1.0,split,pedestrian,POINT (139.65088451199358 35.70681286540742),,,,,,,,,
13168,139.65141396078397,35.70681538489413,-1,1971_1972,,1,1.0,split,pedestrian,POINT (139.65141396078397 35.70681538489413),,,,,,,,,
13169,139.65141393919174,35.706818515627866,-1,1971_1972,,1,1.0,split,pedestrian,POINT (139.65141393919174 35.706818515627866),,,,,,,,,
13170,139.6500354761332,35.70679358499035,-1,327_1969,,1,1.0,split,pedestrian,POINT (139.6500354761332 35.70679358499035),,,,,,,,,
13171,139.65003542383553,35.70679671548186,-1,327_1969,,1,1.0,split,pedestrian,POINT (139.65003542383553 35.70679671548186),,,,,,,,,
13172,139.64962234999584,35.70679406551763,-1,327_330,,1,1.0,split,pedestrian,POINT (139.64962234999584 35.70679406551763),,,,,,,,,
13173,139.64962234999584,35.706790934735885,-1,327_330,,1,1.0,split,pedestrian,POINT (139.64962234999584 35.706790934735885),,,,,,,,,
13174,139.64901011063026,35.70988707552623,-1,1982_1983,,1,1.0,split,pedestrian,POINT (139.64901011063026 35.70988707552623),,,,,,,,,
13175,139.6490138893663,35.70988652447404,-1,1982_1983,,1,1.0,split,pedestrian,POINT (139.6490138893663 35.70988652447404),,,,,,,,,
13176,139.6489628603387,35.70967087458893,-1,1983_1984,,1,1.0,split,pedestrian,POINT (139.6489628603387 35.70967087458893),,,,,,,,,
13177,139.64896663947815,35.709670325426934,-1,1983_1984,,1,1.0,split,pedestrian,POINT (139.64896663947815 35.709670325426934),,,,,,,,,
13178,139.64875391847048,35.709524845296976,-1,1984_1985,,1,1.0,split,pedestrian,POINT (139.64875391847048 35.709524845296976),,,,,,,,,
13179,139.64875278170476,35.70952185494708,-1,1984_1985,,1,1.0,split,pedestrian,POINT (139.64875278170476 35.70952185494708),,,,,,,,,
13180,139.64832207441737,35.70960726518178,-1,354_1985,,1,1.0,split,pedestrian,POINT (139.64832207441737 35.70960726518178),,,,,,,,,
13181,139.64832282584206,35.70961033539098,-1,354_1985,,1,1.0,split,pedestrian,POINT (139.64832282584206 35.70961033539098),,,,,,,,,
13182,139.6505476237215,35.70632957962155,-1,1952_1986,,1,1.0,split,pedestrian,POINT (139.6505476237215 35.70632957962155),,,,,,,,,
13183,139.65055137615792,35.706328920390014,-1,1952_1986,,1,1.0,split,pedestrian,POINT (139.65055137615792 35.706328920390014),,,,,,,,,
13184,139.65061628235853,35.707050664886786,-1,322_1970,,1,1.0,split,pedestrian,POINT (139.65061628235853 35.707050664886786),,,,,,,,,
13185,139.65062011759022,35.707050535122434,-1,322_1970,,1,1.0,split,pedestrian,POINT (139.65062011759022 35.707050535122434),,,,,,,,,
13186,139.65059796712168,35.706637626467185,-1,1952_1970,,1,1.0,split,pedestrian,POINT (139.65059796712168 35.706637626467185),,,,,,,,,
13187,139.6505941328488,35.7066377735373,-1,1952_1970,,1,1.0,split,pedestrian,POINT (139.6505941328488 35.7066377735373),,,,,,,,,
13188,139.65043897980652,35.705999021873176,-1,1987_1988,,1,1.0,split,pedestrian,POINT (139.65043897980652 35.705999021873176),,,,,,,,,
13189,139.65043552019242,35.70600037812699,-1,1987_1988,,1,1.0,split,pedestrian,POINT (139.65043552019242 35.70600037812699),,,,,,,,,
13190,139.65047562006967,35.70609947207555,-1,1986_1988,,1,1.0,split,pedestrian,POINT (139.65047562006967 35.70609947207555),,,,,,,,,
13191,139.6504792798533,35.70609852793432,-1,1986_1988,,1,1.0,split,pedestrian,POINT (139.6504792798533 35.70609852793432),,,,,,,,,
13192,139.65242146872882,35.7028754247225,-1,1790_1989,,1,1.0,split,pedestrian,POINT (139.65242146872882 35.7028754247225),,,,,,,,,
13193,139.65242233134686,35.70287847542088,-1,1790_1989,,1,1.0,split,pedestrian,POINT (139.65242233134686 35.70287847542088),,,,,,,,,
13194,139.6525914676392,35.7028434248561,-1,1989_1990,,1,1.0,split,pedestrian,POINT (139.6525914676392 35.7028434248561),,,,,,,,,
13195,139.65259233236773,35.70284647515703,-1,1989_1990,,1,1.0,split,pedestrian,POINT (139.65259233236773 35.70284647515703),,,,,,,,,
13196,139.65287861916698,35.70278942484492,-1,1990_1991,,1,1.0,split,pedestrian,POINT (139.65287861916698 35.70278942484492),,,,,,,,,
13197,139.6528794811053,35.7027924756714,-1,1990_1991,,1,1.0,split,pedestrian,POINT (139.6528794811053 35.7027924756714),,,,,,,,,
13198,139.65318328773367,35.702729991417606,-1,1991_1992,,1,1.0,split,pedestrian,POINT (139.65318328773367 35.702729991417606),,,,,,,,,
13199,139.6531843122839,35.7027330086099,-1,1991_1992,,1,1.0,split,pedestrian,POINT (139.6531843122839 35.7027330086099),,,,,,,,,
13200,139.65345649344744,35.70271643480876,-1,1992_1993,,1,1.0,split,pedestrian,POINT (139.65345649344744 35.70271643480876),,,,,,,,,
13201,139.65345650654317,35.7027195655776,-1,1992_1993,,1,1.0,split,pedestrian,POINT (139.65345650654317 35.7027195655776),,,,,,,,,
13202,139.65379786587553,35.70272203752825,-1,1993_1994,,1,1.0,split,pedestrian,POINT (139.65379786587553 35.70272203752825),,,,,,,,,
13203,139.65379763410073,35.70272516260255,-1,1993_1994,,1,1.0,split,pedestrian,POINT (139.65379763410073 35.70272516260255),,,,,,,,,
13204,139.65433478049397,35.70274233668826,-1,1994_1995,,1,1.0,split,pedestrian,POINT (139.65433478049397 35.70274233668826),,,,,,,,,
13205,139.6543346193153,35.70274546471457,-1,1994_1995,,1,1.0,split,pedestrian,POINT (139.6543346193153 35.70274546471457),,,,,,,,,
13206,139.65240078039176,35.70531160140577,-1,2272_2273,,1,1.0,split,pedestrian,POINT (139.65240078039176 35.70531160140577),,,,,,,,,
